id,formation_energy_ev_natom,bandgap_energy_ev
136,0.165389,0.858941
137,0.16608,0.855665
138,0.257614,2.20403
139,0.167892,1.97587
140,0.205634,2.23348
141,0.153691,2.00393
142,0.201684,3.15354
143,0.231508,3.33491
144,0.0570805,0.976781
145,0.384281,1.48424
146,0.0671949,4.33207
147,0.176147,1.52197
148,0.19335,2.26569
149,0.250134,2.11463
150,0.0924587,1.16764
151,0.203596,1.59981
152,0.0657221,3.71866
153,0.0992007,4.54905
154,0.225636,3.78961
155,0.109732,1.1977
156,0.0305088,2.66993
157,0.128828,2.17601
158,0.0543526,5.23848
159,0.0992007,4.5398
160,0.146303,1.46033
161,0.209021,2.11353
162,0.39284,1.45392
163,0.0276027,3.2695
164,0.29325,0.312673
165,0.318728,0.358798
166,0.326711,0.763091
167,0.316094,1.34669
168,0.104234,2.3095
169,0.20607,1.45206
170,0.237741,1.6266
171,0.167892,1.83587
172,0.220068,3.12316
173,0.140033,1.57965
174,0.286167,0.72872
175,0.108,3.4574
176,0.1484,1.89551
177,0.39775,1.29456
178,0.339141,0.858714
179,0.229742,2.82808
180,0.177294,1.52863
181,0.263652,1.31269
182,0.0584743,3.96668
183,0.231508,3.35776
184,0.278259,1.05347
185,0.124606,1.67193
186,0.362,1.47597
187,0.230443,3.81273
188,0.146303,1.47545
189,0.277821,0.25982
190,0.213435,1.29139
191,0.214731,1.89218
192,0.0477236,3.97969
193,0.222755,2.92178
194,0.189208,2.21546
195,0.336594,1.35643
196,0.0570805,0.984095
197,0.118229,1.30613
198,0.224639,2.25877
199,0.251369,2.2883
200,0.145748,1.35486
201,0.11186,1.4397
202,0.0692755,1.26873
203,0.337876,0.998539
204,0.190746,2.28301
205,0.170723,1.4284
206,0.125425,1.10758
207,0.146811,0.848529
208,0.3145,1.05344
209,0.291958,2.32622
210,0.215589,2.60276
211,0.170444,2.40744
212,0.260839,1.1637
213,0.251792,1.48569
214,0.284548,0.717081
215,0.131974,3.21551
216,0.0745687,1.10149
217,0.176122,2.38917
218,0.254065,1.17274
219,0.266981,3.63433
220,0.0536649,2.82496
221,0.127058,1.9934
222,0.205691,1.68652
223,0.287574,2.44746
224,0.0662555,3.47468
225,0.0436969,4.90579
226,0.379914,1.48256
227,0.279647,1.87295
228,0.376892,1.2242
229,0.219588,1.98221
230,0.22652,2.34903
231,0.169623,1.22736
232,0.0254467,2.95735
233,0.0822095,4.24357
234,0.230558,3.12065
235,0.0979192,4.31145
236,0.311244,2.25946
237,0.0205637,2.4005
238,0.196891,2.43038
239,0.297741,0.972993
240,0.0810461,4.06838
241,0.249302,1.97255
242,0.146552,0.796236
243,0.102769,3.96823
244,0.0443122,5.21382
245,0.162568,1.8817
246,0.199562,2.86934
247,0.321083,0.894609
248,0.300551,1.33665
249,0.211526,1.31298
250,0.188001,2.82894
251,0.0523114,2.31787
252,0.0966356,1.10097
253,0.253982,1.73342
254,0.336594,0.998856
255,0.313539,1.00357
256,0.0276027,3.27091
257,0.0874635,1.05064
258,0.179171,1.79296
259,0.354246,0.121514
260,0.221656,2.31383
261,0.10534,3.04832
262,0.034849,1.73326
263,0.057079,2.8473
264,0.344491,1.0505
265,0.125645,1.44355
266,0.199562,2.81961
267,0.319291,2.53621
268,0.0338177,3.26239
269,0.0662555,3.43428
270,0.198722,3.1232
271,0.178452,2.02453
272,0.350863,1.15143
273,0.299445,2.83075
274,0.319186,0.894681
275,0.2931,1.81212
276,0.146644,1.34619
277,0.103021,0.922148
278,0.124511,1.71767
279,0.162293,3.54161
280,0.133604,2.0037
281,0.0254467,2.96377
282,0.0665931,2.77578
283,0.0676937,4.58849
284,0.313539,0.924151
285,0.176147,1.46806
286,0.198575,0.682375
287,0.124996,2.77008
288,0.0430042,4.48724
289,0.218855,2.51553
290,0.146609,2.97719
291,0.2255,4.04354
292,0.185725,1.8552
293,0.228188,3.65352
294,0.359968,1.3597
295,0.273385,2.43483
296,0.191935,1.32513
297,0.230585,1.67472
298,0.203084,2.63513
299,0.0948109,3.17844
300,0.159394,2.30571
301,0.10649,3.12826
302,0.117184,1.22047
303,0.0987507,1.57105
304,0.147621,2.18216
305,0.262984,0.836391
306,0.0553994,0.875651
307,0.177294,1.4717
308,0.235865,1.00006
309,0.205921,3.12041
310,0.3746,1.2725
311,0.22652,2.33692
312,0.359813,1.12745
313,0.178939,1.22661
314,0.167892,1.7969
315,0.279214,1.92354
316,0.316094,1.34222
317,0.22961,0.949006
318,0.0435117,4.88596
319,0.254339,0.911471
320,0.0724781,3.27841
321,0.127662,1.76175
322,0.260557,1.79632
323,0.105159,3.08801
324,0.327101,1.32594
325,0.0525966,2.67363
326,0.0618453,0.983381
327,0.230224,2.67721
328,0.0435161,4.87207
329,0.092824,3.95178
330,0.0924587,1.09814
331,0.219211,2.41139
332,0.224639,2.2339
333,0.105159,3.03457
334,0.346138,2.30662
335,0.182269,1.27341
336,0.235272,1.41802
337,0.305296,1.56349
338,0.0331044,2.92602
339,0.073759,1.74923
340,0.237777,1.56272
341,0.212646,2.21564
342,0.118549,1.21603
343,0.100716,2.13141
344,0.231151,0.867229
345,0.107819,3.23013
346,0.291562,3.32068
347,0.197869,2.20503
348,0.146452,1.56824
349,0.327895,1.30528
350,0.37495,1.53166
351,0.128511,1.90931
352,0.237493,1.98984
353,0.166623,0.705361
354,0.0745687,0.960534
355,0.103261,2.10042
356,0.104368,2.82125
357,0.253424,1.05292
358,0.219547,2.64419
359,0.124996,2.75732
360,0.0582936,3.93546
361,0.342439,1.7911
362,0.126783,2.29867
363,0.241873,1.57738
364,0.092824,3.93947
365,0.224501,1.0147
366,0.287026,2.13778
367,0.26215,1.56879
368,0.103797,2.15217
369,0.00381114,1.96385
370,0.148698,1.24022
371,0.348305,1.29717
372,0.146303,1.45735
373,0.124606,1.70563
374,0.107819,3.46466
375,0.198708,3.16524
376,0.183368,3.71035
377,0.0584523,0.9301
378,0.312455,1.29197
379,0.118229,1.28434
380,0.0655414,3.68542
381,0.23068,3.75387
382,0.222167,1.69883
383,0.0720877,2.99251
384,0.337166,0.801039
385,0.184969,1.19702
386,0.311244,2.21021
387,0.184667,0.623108
388,0.0636675,4.03327
389,0.103093,4.00024
390,0.20681,2.26484
391,0.24205,1.45343
392,0.328898,2.71437
393,0.277369,0.958175
394,0.0692755,1.23491
395,0.312171,0.406761
396,0.252159,2.28738
397,0.19392,2.42576
398,0.314191,0.156328
399,0.26077,1.34022
400,0.240489,2.64826
401,0.104368,2.85572
402,0.0255341,2.24506
403,0.205933,0.871477
404,0.178181,2.04445
405,0.191425,2.42044
406,0.0655772,0.999213
407,0.244519,1.95363
408,0.193067,1.15622
409,0.137168,1.25685
410,0.0817598,0.957699
411,0.210639,0.774205
412,0.019544,1.89628
413,0.133408,1.26335
414,0.0641174,0.946552
415,0.147311,1.45197
416,0.303695,0.0888231
417,0.0912716,0.974123
418,0.335272,0.457635
419,0.0990508,4.27754
420,0.131981,1.0089
421,0.176847,2.12374
422,0.210153,1.38697
423,0.166798,3.73989
424,0.103093,4.00531
425,0.38429,1.22331
426,0.169259,2.28339
427,0.0383027,0.936327
428,0.161595,2.3893
429,0.20607,1.48219
430,0.164757,2.87978
431,0.173028,1.68617
432,0.183656,2.7653
433,0.0383027,0.934004
434,0.327895,1.33773
435,0.201271,2.37454
436,0.202449,3.02079
437,0.128844,1.70223
438,0.332885,1.74999
439,0.306449,0.295325
440,0.182357,2.71473
441,0.326638,0.720077
442,0.329565,0.384185
443,0.230698,3.30771
444,0.145714,1.61646
445,0.10379,1.96072
446,0.254688,2.35744
447,0.0435161,4.86274
448,0.230209,2.68514
449,0.304199,0.551443
450,0.158185,2.46131
451,0.33328,1.35044
452,0.129591,1.57339
453,0.0838887,1.96053
454,0.115354,1.19737
455,0.330726,0.603612
456,0.22652,2.36923
457,0.0939764,1.3751
458,0.172972,2.44007
459,0.211267,1.82714
460,0.025266,2.91753
461,0.277821,0.127659
462,0.117784,1.88065
463,0.152603,2.20626
464,0.0943032,0.993814
465,0.158263,3.38794
466,0.0553994,0.924317
467,0.353898,0.783276
468,0.253934,1.12723
469,0.253058,1.8078
470,0.163885,1.15777
471,0.105159,3.04235
472,0.296785,1.54773
473,0.0446045,3.79473
474,0.103713,1.53529
475,0.215589,2.53591
476,0.170299,2.01286
477,0.0837403,3.62051
478,0.131188,1.025
479,0.312634,2.17523
480,0.0924587,1.18215
481,0.133604,2.14829
482,0.132719,1.11965
483,0.363368,2.05051
484,0.176147,1.49782
485,0.254142,1.15023
486,0.102765,1.07274
487,0.172468,1.149
488,0.146527,2.18786
489,0.205836,1.68656
490,0.224639,2.25185
491,0.359968,1.22344
492,0.209812,2.57643
493,0.171529,1.60252
494,0.340948,0.809668
495,0.370262,1.60877
496,0.306388,0.610881
497,0.0692755,1.24774
498,0.202982,2.3943
499,0.20681,2.27231
500,0.170299,1.99071
501,0.0825537,0.961017
502,0.358079,1.24823
503,0.220551,2.69026
504,0.166623,0.749859
505,0.337883,1.40971
506,0.214419,1.31928
507,0.356907,1.32958
508,0.299381,0.260763
509,0.149387,1.75686
510,0.0506245,0.930319
511,0.251227,1.64379
512,0.0850387,2.35071
513,0.183581,2.22681
514,0.034849,1.72516
515,0.337135,1.42556
516,0.0522824,2.28128
517,0.149002,1.67139
518,0.287981,2.81751
519,0.16608,0.832297
520,0.107819,3.44211
521,0.249462,2.13636
522,0.0817598,0.931467
523,0.182357,2.68522
524,0.0745687,1.01677
525,0.235562,1.92371
526,0.171492,3.90841
527,0.222755,2.89816
528,0.0428235,4.52702
529,0.385795,1.2692
530,0.312875,1.28635
531,0.117784,1.88355
532,0.181163,1.22257
533,0.0224896,2.52169
534,0.137168,1.28741
535,0.0768254,2.25351
536,0.0966356,1.11499
537,0.204596,0.973451
538,0.121378,1.03565
539,0.0636367,4.2552
540,0.103289,2.53715
541,0.316983,2.63281
542,0.23697,1.7216
543,0.126114,3.03317
544,0.379095,1.44607
545,0.387131,1.38609
546,0.235252,2.61989
547,0.161825,3.59642
548,0.340991,1.3281
549,0.209816,2.60512
550,0.0428235,4.51845
551,0.312787,1.70142
552,0.112845,0.973104
553,0.196395,2.71029
554,0.338296,0.996772
555,0.281524,1.74915
556,0.191425,2.36236
557,0.177209,2.01618
558,0.104741,2.82408
559,0.228618,0.994
560,0.230209,2.83305
561,0.131891,1.0463
562,0.244813,2.3619
563,0.261965,2.05607
564,0.107864,3.50198
565,0.346995,0.781975
566,0.107819,3.39869
567,0.337135,1.59801
568,0.306842,1.48693
569,0.216963,1.67141
570,0.352529,1.62705
571,0.299882,1.26983
572,0.125845,1.05306
573,0.230209,2.69034
574,0.133287,1.75544
575,0.027422,3.19187
576,0.246865,2.4956
577,0.293557,0.496489
578,0.250948,1.08842
579,0.184949,1.28111
580,0.147064,1.3478
581,0.0664948,3.43376
582,0.0874635,0.978481
583,0.263422,1.4455
584,0.117184,1.24984
585,0.228618,1.02366
586,0.0441315,5.19085
587,0.0441315,5.19085
588,0.161666,3.57726
589,0.368556,0.723589
590,0.173948,2.10002
591,0.0331044,2.92086
592,0.24205,1.48459
593,0.12536,1.02256
594,0.0659614,3.67273
595,0.147414,1.62196
596,0.0647777,1.33366
597,0.227736,0.968755
598,0.179891,0.855092
599,0.251369,2.27971
600,0.208624,2.13622
